"Categoria","Ano","num_chave_nota_fiscal_eletronica","num_item_nota_fiscal_eletronica","cod_anp","cod_ncm","cod_unidade","des_anp","des_produto"
CB,2024,"52240714137177000149550020000035481546767351",5,"820101034","27101921",L,OLEO DIESEL B S10 - COMUM,OLEO DIESEL B S-10
CB,2024,"52240714137177000149550020000035481546767351",8,"620505001","27101932",LT,OUTROS OLEOS LUBRIFICANTES AUTOMOTIVOS,LUBRAX VALORA OFFROAD 5W30 1L
CB,2024,"52240905910109000180650010006539081888701027",1,"320102002","27101259",LT,GASOLINA ADITIVADA,GASOLINA ADITIVADA
CB,2024,"52240929952796000164650020000502741783418932",2,"820101034","27101921",LT,OLEO DIESEL B S10 COMUM,OLEO DIESEL B S10 COMUM
CB,2024,"52241001135540000145550020000043901272596710",1,"320102001","27101259",L,GASOLINA C COMUM,GASOLINA C COMUM
CB,2024,"52241001135540000145550020000043901272596710",2,"820101034","27101921",L,OLEO DIESEL B S10 - COMUM,OLEO DIESEL B S-10
CB,2024,"52241011786457000190550010000117741668185226",1,"320102001","27101259",l,GASOLINA C COMUM - GASOLINAS,GASOLINA C COMUM
CB,2024,"52241011786457000190550010000117741668185226",2,"810101001","22071090",l,ALCOOL ETILICO HIDRATADO COMUM - ALCOOL,ETANOL COMUM
CB,2024,"52241011786457000190550010000117741668185226",3,"320102002","27101259",l,GASOLINA C ADITIVADA - GASOLINAS,GASOLINA ADITIVADA
CB,2024,"52241027434726000199650010005270381341042346",4,"820101034","27101921",LT,OLEO DIESEL B S10 COMUM,OLEO DIESEL B S10 COMUM
CB,2024,"52241031058163000159650730000134331015722381",1,"820101034","27101921",L,OLEO DIESEL B S10 COMUM,OLEO DIESEL B S10 COMUM (b:30)
CB,2024,"53240100306597003112650230003696041003744304",1,"820101033","27101921",L,OLEO DIESEL B S10 - ADITIVADO,OLEO DIESEL S10 ADTIVADO Bico 11
CB,2024,"53240100306597005328650230006537101006568236",1,"320102002","27101259",L,GASOLINA C COMUM ADITIVADA,GASOLINA ADITIVADA Bico 03
CB,2024,"53240100306597005328650230006537101006568236",2,,"38190000",UN,,BR - FLUIDO FREIOS DOT 4 - 200ML
CB,2024,"53240133370811000133650010000465161611465164",2,"620505001","27101932",UN,..,(1020057) LUBRAX VALORA SN PLUS 5W30 200L
CB,2024,"53240200306597001411650230003039141003065860",2,"810101003","22071090",L,ETANOL HIDRATADO FORA DE ESPECIFICACAO,ETANOL Bico 06
CB,2024,"53240200306597006995650230002891001002934401",1,"820101033","27101921",L,OLEO DIESEL B S10 - ADITIVADO,OLEO DIESEL  S10 PODIUM Bico 11
CB,2024,"53240200306597007100650230019326971019386471",1,"320102002","27101259",L,GASOLINA C COMUM ADITIVADA,GASOLINA ADITIVADA Bico 30
CB,2024,"53240200314831000138650030000176649006893685",1,"320102002","27101259",L,GASOLINA C COMUM ADITIVADA,GASOLINA C ADITIVADA.
CB,2024,"53240221102234000110550010000040931988972902",1,"610501001","27101932",LT,OLEO LUBRIFICANTE 5W30 ELF EVOLUTION,OLEO LUBRIFICANTE 5W30 ELF EVOLUTION
CB,2024,"53240272577414000199650010011693391006783178",1,"610501001","27101932",UN,OUTROS OLEOS LUBRIFICANTES BASICOS,SHELL HELIX HX8  5W30 SP/GF6 1 LT
CB,2024,"53240300306597006308650230004887641004954135",2,"320102002","27101259",L,GASOLINA C COMUM ADITIVADA,GASOLINA ADITIVADA Bico 05
CB,2024,"53240300306597006308650230004941661005009695",1,"320102002","27101259",L,GASOLINA C COMUM ADITIVADA,GASOLINA ADITIVADA Bico 05
CB,2024,"53240300306597009668650230019056911019194357",2,"320102002","27101259",L,GASOLINA C COMUM ADITIVADA,GASOLINA ADITIVADA Bico 26
CB,2024,"53240320835430000130550010000210261000545158",1,,"84841000",UN,,OLEO DO MOTOR 5W30 DPF
CB,2024,"53240321885745000155550010000116331043277004",1,,"27101932",UNID,,OLEO DO MOTOR 0W20 SINTETICO IDEMITSU
CB,2024,"53240343760039000462550010000450241623222093",2,"620505001","27101932",DL,OUTROS OLEOS LUBRIFICANTES AUTOMOTIVOS,OLEO LUBRIFICANTE PA
CB,2024,"53240400306597003112650230003865211003916172",2,"320102002","27101259",L,GASOLINA C COMUM ADITIVADA,GASOLINA ADITIVADA Bico 05
CB,2024,"53240400306597003112650230003870691003921835",1,"820101033","27101921",L,OLEO DIESEL B S10 - ADITIVADO,OLEO DIESEL S10 ADTIVADO Bico 12
CB,2024,"53240400306597006308650230005021401005091616",1,"320101001","27101259",L,GASOLINA A COMUM,GASOLINA COMUM Bico 06
CB,2024,"53240400314831000138650020001105561007183710",1,"320101001","27101259",L,GASOLINA A COMUM,GASOLINA C COMUM.
CB,2024,"53240403482208000182650010005791741496674639",1,"820101034","27101921",L,DIESEL S10,DIESEL ORIGINAL S-10
CB,2024,"53240418198609000182650010000081461068486186",1,,"27101932",UND,,OLEO PARA MOTOR 5W30 SELENIA K
CB,2024,"53240431977173000198550000000702231580330766",6,,"27101932",UN,,G/ S55553/R2/BRA OLEO MOTOR
CB,2024,"53240439517757000192550010000001531441234618",1,,"27101932",UNID,,OLEO ACDELCO 5W30
CB,2024,"53240500306597003112650230003934341003987475",2,"320102002","27101259",L,GASOLINA C COMUM ADITIVADA,GASOLINA ADITIVADA Bico 03
CB,2024,"53240500306597006995650230003112231003160495",1,"320102005","27101259",L,GASOLINA C PREMIUM ADITIVADA,GASOLINA PREMIUM Bico 10
CB,2024,"53240500306597006995650230003112231003160495",3,"320102002","27101259",L,GASOLINA C COMUM ADITIVADA,GASOLINA ADITIVADA Bico 09
CB,2024,"53240540593938000187650010000001551260620324",1,,"27101932",LT,,OLEO MOTOR 5W30
CB,2024,"53240600306597007100650230021209701021279029",1,"320102001","27101259",L,GASOLINA C COMUM,GASOLINA COMUM Bico 12
CB,2024,"53240600306597007100650230021209701021279029",3,"320102001","27101259",L,GASOLINA C COMUM,GASOLINA COMUM Bico 12
CB,2024,"53240600306597007614650230009087971009165150",3,"320102002","27101259",L,GASOLINA C COMUM ADITIVADA,GASOLINA ADITIVADA Bico 05
CB,2024,"53240600306597009668650230021108751021265532",1,"320102002","27101259",L,GASOLINA C COMUM ADITIVADA,GASOLINA ADITIVADA Bico 23
CB,2024,"53240630879321000179650120000132941011010176",2,"820101033","27101921",L,OLEO DIESEL B S10 - ADITIVADO,DIESEL S10 GRID.
CB,2024,"53240643760039000110550010001038351272148180",2,"620505001","27101932",DL,OUTROS OLEOS LUBRIFICANTES AUTOMOTIVOS,OLEO LUBRIFICANTE PA
CB,2024,"53240643760039000110550010001038351272148180",5,"510101003","27101932",GL,OLEO COMBUSTIVEL A FORA DE ESPECIFICACAO,LUBRIFICANTE PARA TR
CB,2024,"53240643760039000110550010001038351272148180",9,,"34029090",PC,,LIMPADOR DO EVAPORAD
CB,2024,"53240643760039000462550010000499321427938596",2,"620505001","27101932",DL,OUTROS OLEOS LUBRIFICANTES AUTOMOTIVOS,OLEO LUBRIFICANTE PA
CB,2024,"53240700306597006480650230006020671006036767",1,"320102001","27101259",L,GASOLINA C COMUM,GASOLINA COMUM Bico 02
CB,2024,"53240701156523000194650060000366861001215752",2,"320102001","27101259",L,GASOLINA C COMUM,GASOLINA C COMUM
CB,2024,"53240719540397000132550010000864511670914470",1,"340101003","27101932",UN,OUTROS DERIVADOS LEVES,OLEO MOBIL 5W30 SUPER 3000 FORM D1 24X1L
CB,2024,"53240731403063000112650020003637491009485445",1,"820101034","27101921",L,OLEO DIESEL B S10 - COMUM,DIESEL S10 COMUM
CB,2024,"53240800306597006308650230005296031005375395",1,"810101001","22071090",L,ETANOL HIDRATADO COMUM,ETANOL Bico 18
CB,2024,"53240800306597006308650230005296031005375395",3,"810101001","22071090",L,ETANOL HIDRATADO COMUM,ETANOL Bico 18
CB,2024,"53240821885745000155550010000124661043277007",1,,"27101932",UNID,,OLEO DO MOTOR 0W20 SINTETICO IDEMITSU
CB,2024,"53240827731864000130650010000029941833194339",1,"660101001","27101932",LT,OLEOS LUB. PARAF E GRAXAS INTERMEDIARIOS,OLEO DE MOTOR 0W20 SHELL
CB,2024,"53240900306597004518650230009425491009475029",1,"320102001","27101259",L,GASOLINA C COMUM,GASOLINA COMUM Bico 12
CB,2024,"53240900306597006995650230003358911003412519",2,"320102005","27101259",L,GASOLINA C PREMIUM ADITIVADA,GASOLINA PREMIUM Bico 10
CB,2024,"53240900306597006995650230003358911003412519",3,"320102002","27101259",L,GASOLINA C COMUM ADITIVADA,GASOLINA ADITIVADA Bico 09
CB,2024,"53240930879321000764651050000000741000221710",1,"740101006","27101932",UN,ADITIVOS PARA LUBRIFICANTES,LUBRAX VALORA OFFROAD 5W30 1 LT
CB,2024,"53241000306597000520650230001167481001293751",2,"320102002","27101259",L,GASOLINA C COMUM ADITIVADA,GASOLINA ADITIVADA Bico 05
CB,2024,"53241000306597001411650230003584261003619881",1,"320102001","27101259",L,GASOLINA C COMUM,GASOLINA COMUM Bico 05
CB,2024,"53241000306597005409650230046548591046647560",2,"320102002","27101259",L,GASOLINA C COMUM ADITIVADA,GASOLINA ADITIVADA Bico 24
CB,2024,"53241000306597007886650230011567001011615475",2,"810101001","22071090",L,ETANOL HIDRATADO COMUM,ETANOL Bico 01
CB,2024,"53241100306597003112650230004329851004396102",1,"820101033","27101921",L,OLEO DIESEL B S10 - ADITIVADO,OLEO DIESEL S10 ADTIVADO Bico 11
CB,2024,"53241100306597003112650230004360031004427095",2,"820101033","27101921",L,OLEO DIESEL B S10 - ADITIVADO,OLEO DIESEL S10 ADTIVADO Bico 12
CB,2024,"53241100306597004607650340027992031028058239",1,"320102001","27101259",L,GASOLINA C COMUM,GASOLINA COMUM Bico 15
CB,2024,"53241100540856000150550010000022371518309168",1,,"27101932",LT,,ÓLEO DO MOTOR
XX,2017,"43171113685203000291650010000750411000750414",2,,"34029039",UN,,PASTILHA LIMPA PARA BRISA
XX,2017,"43171207688812000200650040000569001687725356",1,,"21050010",UN,,PIC NESTLE MEGA AMENDOAS 81G
XX,2017,"43171209434790000198650010000418281161784430",3,,"84212300",UNI,,FILTRO TECFIL PSL 818
XX,2017,"43171213850968000159650010000336971351966983",2,,"22011000",UN,,AGUA MINERAL FLORESTA C GAS 500ML
XX,2018,"11181103754107000113550040000521441304889559",7,,"34029039",UND,,BARDAHL LIMPA VIDROS 100ML
XX,2018,"11181203754107000113550040000523061104478648",3,,"34029039",UND,,BARDAHL LIMPA VIDROS 100ML
XX,2018,"11181203754107000113550040000523061104478648",6,,"84212300",UN,,TECFIL PSL 127 - FILTRO OLEO HILUX
XX,2018,"11181203754107000113550040000523061104478648",7,,"84212990",UND,,TECFIL PC 953 - FILTRO COMB. HILUX 2.8 16V TDI
XX,2018,"13180502433990000187650010000966141000966148",2,,"84212300",UND,,WOE680 FILTRO AMAROCK
XX,2018,"17180902991502000157550010000359941000205890",14,,"84212990",UN,,FILTRO PSL 55
XX,2018,"17180904797330000100550000000390241001316814",1,"740101006","34029019",UN,ADITIVOS PARA LUBRIFICANTES - ADITIVOS,LIMPA PARA BRISA MIX 100 ML
XX,2018,"24181007006283000209550010000027741000912564",12,"740101003","34029039",UN,Gasolina Comum,STP LIMPA PARABRISA  100ML
XX,2018,"24181007006283000209550010000027741000912564",13,"740101001","33074900",UND,Gasolina Comum,STP ANTIRUS-ROSA
XX,2018,"24181205564770000261550010108250841005877885",4,,"34029039",UN,,LIMPA PARABRISA STP
XX,2018,"24181207006283000209550010000027841279064066",1,,"56012291",UN,,STP LIMPA PARABRISA 100ML
XX,2018,"24181207006283000209550010000027841279064066",2,,"56012291",UN,,STP ANTIRUST- VERDE 500ML
XX,2018,"25180909382946000134550010000160341004261489",4,,"84219999",UN,,ELEMENTO FILTRANTE P/ OLEO PEI 705
XX,2018,"25180909382946000134550010000160341004261489",5,,"84212990",UN,,FILTRO G104/7(COMBUSTIVEL FLEX GM/FIAT)
XX,2018,"25180925199976000166550010000009651000051870",5,,"38249941",LT,,ADIT RADIADOR KN AMARELO 1L
XX,2018,"25180925199976000166550010000009651000051870",6,,"27101932",UN,,ADIT SMOKE KN 500ML
XX,2018,"25180925199976000166550010000009651000051870",7,,"84212300",UN,,FILT DE OLEO WEGA WO 120
XX,2018,"26180901199880000130550010000014051002643529",2,,"34029039",UN,,BARDAHL LIMPA VIDROS
XX,2018,"26180924093908000155550010000194431890551443",8,,"22011000",UN,,AGUA CRYSTAL 500 ml S/GAS
XX,2018,"26180924093908000155550010000194431890551443",9,,"22011000",UN,,"AGUA CRYSTAL 1,5 CRYSTAL"
XX,2018,"26181221280350000129550010000009111000024344",1,,"22019000",UN,,AGUA DESTILADA
XX,2018,"27180909280520000170550010000101411000794062",7,,"84212300",UN,,FILTRO FRAM PH 10905 MIX
XX,2018,"29180829102327000156550010000007731001563740",7,,"33074900",UN,,AROMATIZANTE TECOVEL SOFT FRESH-100ML
XX,2018,"29180929102327000156550010000008821001900841",6,,"34029090",UN,,LIMPA PARABRISA TECOVEL - 100 ML
XX,2018,"29180929102327000156550010000009101001992122",7,,"34029090",UN,,LIMPA PARABRISA TECOVEL - 100 ML
XX,2018,"29181129102327000156550010000011581000519162",6,,"34029090",UN,,LIMPA PARA-BRISA TECOVEL - 100 ML
XX,2018,"29181201855960000104550010000064901003560320",11,,"38112120",UN,,ADITIVO ROSA 500 ML RADFLEX
XX,2018,"29181229102327000156550010000012951000769900",6,,"34029039",UN,,LIMPA PARA-BRISA SOMEX- 100 ML
XX,2018,"32180727352004000195550000000074601000119102",3,,"38119010",UN,,ADT STP DIESEL FUEL
XX,2018,"32180727352004000195550000000074601000119102",4,,"34029090",UN,,LIMPA P/ BRISA EXTERNO 100 ML
XX,2018,"32180927444595000120550010000167391997146108",2,,"34029039",UNID,,LIMPA PARA BRISA WURTH 100ML
XX,2018,"32181027352004000195550000000077151000267517",5,,"38119010",UN,,ADT STP DIESEL FUEL
XX,2018,"32181027495696000120550020000021611000344275",6,,"39100012",UN,,SILICONE AEROSOL CENTRALSUL 400ML
XX,2018,"32181027495696000120550020000021611000344275",7,,"84212990",UN,,FILTRO DE COMBUSTIVEL TECFIL PEC 3029
XX,2018,"32181027495696000120550020000021611000344275",8,,"84219999",UN,,WOE 314 FILTRO DE OLEO WEGA
XX,2018,"32181027495696000120550020000021611000344275",9,,"84219999",UN,,WR295 FILTRO DE AR WEGA
XX,2018,"32181127495696000120550020000023021000430370",2,,"38119010",UN,,STP DIESEL FUEL TREATMENT 236ML
XX,2018,"33180704804979000101550020000039091100578210",2,,"84212300",Un,,FILTRO DE OLEO
XX,2018,"33180839759030000111550030000127101188033558",1,,"84219999",UN,,FILTRO AR FAP- 6012 = ARL- 6073
XX,2018,"33180839759030000111550030000127101188033558",2,,"84219999",UN,,FILTRO OLEO WOE - 624
XX,2018,"33181239759030000111550030000145861111453479",1,,"84219999",UN,,FILTRO OLEO PSL-545 = WO-346 = LB-545 VOX
XX,2018,"41180777488005000130550010000395831065716122",14,,"84212300",UN,,FILTRO TM 05
XX,2018,"41180804679739000122650010000935501669859030",2,,"84212300",UN,,FILTRO DE OLEO WP1045
XX,2018,"41180804679739000122650010000935501669859030",3,,"84219999",UN,,JFA524 FILTRO DE AR WEGA
XX,2018,"41180816794464004225550010000099241078680545",1,,"84213100",UNIDAD,,FILTRO AR DO MOTOR
XX,2018,"41180816794464004225550010000099241078680545",2,,"73269090",UNIDAD,,ANEL BUJAO DO CARTER DE OLEO N
XX,2018,"41180816794464004225550010000099241078680545",3,,"84212300",UNIDAD,,FILTRO LUBRIFICANTE
XX,2018,"41180877488005000130550010000398661067546355",3,,"84212300",UN,,FILTRO PSL 78
XX,2018,"41180877488005000130550010000398661067546355",10,,"84219999",UN,,C22015 ELEM FILT AR LL
XX,2018,"41180909187117000109550010000297811000071840",1,,"85129000",UN,,PALHETA TRASEIRA T10F
XX,2018,"41180924350771000177550010000473131002290876",18,,"38112190",UN,,STP SUPER FUEL INJECT 236 ML
XX,2018,"41180924350771000177550010000473131002290876",29,,"38112190",UN,,LIMPADOR STP INTAKE VALVE CLE
XX,2018,"41180924350771000177550010000473131002290876",58,,"73182100",UN,,ARRUELA 1PECAS
XX,2018,"41180924350771000177550010000473131002290876",60,,"84219999",UN,,FILTRO FAP3269
XX,2018,"41180924350771000177550010000473131002290876",61,,"84212300",UN,,FILTRO PH10905 MIX
XX,2018,"41181007042350000160550010000163161969776390",5,,"34029090",UNID,,HIPERVISAO ANTINEBLINA 120ML
XX,2018,"41181008100491000154650030069411441372119668",1,,"22029900",UN,,ISOT GATORADE MARACUJA PET 500ML
XX,2018,"41181008100491000154650040512142561648763858",1,,"21050010",UN,,PIC KIBON FRUTTARE COCO AO LEITE 60ML
XX,2018,"41181008100491000154650040512158391317884433",2,,"21069050",UN,,CHICLE TRIDENT CANELA PCT 8G
XX,2018,"41181008100491000154650040512180841396206560",1,,"21050010",UN,,PIC KIBON FRUTTARE COCO AO LEITE 60ML
XX,2018,"41181008100491000154650040512180841396206560",2,,"17049020",UN,,DROPS HALLS MORANGO PCT 34G
XX,2018,"41181008100491000154650040512180841396206560",3,,"21069050",UN,,CHICLE TRIDENT CANELA PCT 8G
XX,2018,"41181008100491000154650040512206661491516816",1,,"21050010",UN,,PIC KIBON FRUTTARE COCO AO LEITE 60ML
XX,2018,"41181016794464004225550010000106801465241463",1,,"84213100",UNIDAD,,FILTRO AR DO MOTOR
XX,2018,"41181016794464004225550010000106801465241463",2,"620505001","27101932",UNIDAD,OUTROS OLEOS LUBRIFICANTES AUTOMOTIVOS,GRAXA LIQUIDA 70ML
XX,2018,"41181016794464004225550010000106801465241463",3,,"27079990",UNIDAD,,LIMPADOR SISTEMA DE FREIOS (BRAKE PARTS)
XX,2018,"41181016794464004225550010000106801465241463",4,,"85340019",UNIDAD,,KIT OXI-SANITIZACAO
XX,2018,"41181016794464004225550010000106801465241463",5,,"38111900",UNIDAD,,LIMPADOR SISTEMA DE INJECAO GAS/FLEX
XX,2018,"41181016794464004225550010000106801465241463",6,,"73269090",UNIDAD,,ANEL BUJAO DO CARTER DE OLEO N
XX,2018,"41181016794464004225550010000106801465241463",7,,"84219999",UNIDAD,,ELEMENTO FILTRANTE
XX,2018,"41181016794464004225550010000106801465241463",8,,"84212300",UNIDAD,,FILTRO LUBRIFICANTE
XX,2018,"41181016794464004225550010000106801465241463",9,,"39100090",UNIDAD,,KIT REVISAO
XX,2018,"41181016794464004225550010000106801465241463",10,,"38085910",UNIDAD,,ODORIZADOR
XX,2018,"41181016794464004225550010000106801465241463",11,,"38140090",UNIDAD,,LIMPEZA DO CORPO DE BORBOLETAS 70ML
XX,2018,"41181077488005000130550010000406481071236672",5,,"84212300",UN,,FILTRO DE OLEO PSL 78
XX,2018,"41181077488005000130550010000406481071236672",10,,"84212990",UN,,FILTRO DE AR ARL2338
XX,2018,"41181124350771000177550010000475391002461353",4,,"34029090",UN,,HIPERVISAO ANTINEBLINA 120 ML
XX,2018,"41181178405644000157650030000220571000246303",2,,"34022000",UN,,LIMPA PARA BRISAS HIPERVISAO 120ML
XX,2018,"41181205862176000176650060334721041491269008",2,,"21050010",UN,,PIC KIBON FRUTTARE COCO AO LEITE 60ML
XX,2018,"41181277488005000130550010000413521075775509",2,"740101006","38200000",UN,ADITIVOS PARA LUBRIFICANTES - ADITIVOS,BARDAHL RAD COOL LIFE 500ML
XX,2018,"42181004388461000134550010000045251331544579",3,,"84212300",PC,,FILTRO W 811/80
XX,2018,"42181183650655000132550020000011491839525085",5,,"38190000",UN,,ADITIVO PARA RADIADORES 500ML
XX,2018,"42181204388461000134550010000046241586745443",5,,"84212300",UN,,FILTRO W7 MULTI3/4D
XX,2018,"42181204388461000134550010000046241586745443",6,,"85129000",UN,,PALHETA SLIM SD6
XX,2018,"42181215462684000110550010000021421000022881",3,,"84219999",UN,,FILTRO DE OLEO PEL 677 TECFIL
XX,2018,"43180204145398000105650020000881511000881518",2,,"22021000",CJ,,SPRITE 600 ML
XX,2018,"43180205757241000101650010006930471006930474",2,,"38119090",UN,,ADITIVO RADIAD NOBRAK ROSA 500
XX,2018,"43180304144661001032650110003591831893737298",1,,"19053200",UN,,WAFER LACTA 200GR AMANDITA
XX,2018,"43180304144661001032650110003591831893737298",2,,"20098990",UN,,AGUA DE COCO DUCOCO 330ML
XX,2018,"43180304144661001032650110003591831893737298",3,,"04069020",UN,,QUEIJO PRATO FATIADO 150g
XX,2018,"43180307473735011388650020002083921062027628",1,,"22021000",UN,,REFRI FRUKI GUARANA ZERO LT
XX,2018,"43180307473735011388650020002083921062027628",3,,"21069050",UN,,CHICLE TRIDENT 5S LIMAO ICE
XX,2018,"43180307473735011388650020002083921062027628",4,,"21069050",UN,,CHICLE TRIDENT 5S LIMAO ICE
XX,2018,"43180307473735011388650020002083921062027628",5,,"21069050",UN,,CHICLE TRIDENT 5S FRUIT MIX LIMONADA E UVA
XX,2018,"43180307473735011388650020002083921062027628",6,,"21069050",UN,,CHICLE TRIDENT 5S FRUIT MIX LIMONADA E UVA
XX,2018,"43180307473735011388650020002083921062027628",7,,"21069050",UN,,CHICLE TRIDENT 5S MIX TANGERINA LARANJA
XX,2018,"43180307473735011388650020002083921062027628",8,,"21069050",UN,,CHICLE TRIDENT 5S MIX TANGERINA LARANJA
XX,2018,"43180389470462003444650040001906771144148556",1,,"22011000",UN,,AGUA MINERAL DA PEDRA C G 500ML
